Time,Position
9.679,0.005683968
9.68,0.005735912
9.681,0.005787231
9.682,0.00583792
9.683,0.005887975
9.684,0.005937392
9.685,0.005986166
9.686,0.006034292
9.687,0.006081768
9.688,0.006128588
9.689,0.006174749
9.69,0.006220246
9.691,0.006265076
9.692,0.006309235
9.693,0.00635272
9.694,0.006395526
9.695,0.00643765
9.696,0.006479089
9.697,0.006519838
9.698,0.006559895
9.699,0.006599257
9.7,0.006637919
9.701,0.00667588
9.702,0.006713135
9.703,0.006749682
9.704,0.006785518
9.705,0.00682064
9.706,0.006855045
9.707,0.00688873
9.708,0.006921694
9.709,0.006953932
9.71,0.006985443
9.711,0.007016225
9.712,0.007046274
9.713,0.007075589
9.714,0.007104168
9.715,0.007132008
9.716,0.007159108
9.717,0.007185465
9.718,0.007211077
9.719,0.007235943
9.72,0.007260061
9.721,0.007283429
9.722,0.007306046
9.723,0.00732791
9.724,0.007349019
9.725,0.007369373
9.726,0.00738897
9.727,0.007407809
9.728,0.007425889
9.729,0.007443209
9.73,0.007459767
9.731,0.007475563
9.732,0.007490597
9.733,0.007504866
9.734,0.007518371
9.735,0.007531111
9.736,0.007543086
9.737,0.007554295
9.738,0.007564737
9.739,0.007574413
9.74,0.007583322
9.741,0.007591465
9.742,0.00759884
9.743,0.007605449
9.744,0.007611291
9.745,0.007616366
9.746,0.007620675
9.747,0.007624218
9.748,0.007626996
9.749,0.007629008
9.75,0.007630256
9.751,0.00763074
9.752,0.00763046
9.753,0.007629419
9.754,0.007627615
9.755,0.007625052
9.756,0.007621728
9.757,0.007617647
9.758,0.007612808
9.759,0.007607213
9.76,0.007600863
9.761,0.00759376
9.762,0.007585905
9.763,0.0075773
9.764,0.007567946
9.765,0.007557844
9.766,0.007546998
9.767,0.007535408
9.768,0.007523076
9.769,0.007510005
9.77,0.007496197
9.771,0.007481653
9.772,0.007466375
9.773,0.007450367
9.774,0.00743363
9.775,0.007416167
9.776,0.00739798
9.777,0.007379071
9.778,0.007359444
9.779,0.007339102
9.78,0.007318045
9.781,0.007296279
9.782,0.007273805
9.783,0.007250627
9.784,0.007226746
9.785,0.007202168
9.786,0.007176894
9.787,0.007150928
9.788,0.007124274
9.789,0.007096934
9.79,0.007068912
9.791,0.007040211
9.792,0.007010836
9.793,0.006980789
9.794,0.006950074
9.795,0.006918695
9.796,0.006886657
9.797,0.006853962
9.798,0.006820614
9.799,0.006786618
9.8,0.006751978
9.801,0.006716698
9.802,0.006680781
9.803,0.006644233
9.804,0.006607057
9.805,0.006569258
9.806,0.00653084
9.807,0.006491808
9.808,0.006452166
9.809,0.006411919
9.81,0.006371071
9.811,0.006329627
9.812,0.006287592
9.813,0.006244971
9.814,0.006201768
9.815,0.006157988
9.816,0.006113636
9.817,0.006068718
9.818,0.006023238
9.819,0.005977202
9.82,0.005930614
9.821,0.00588348
9.822,0.005835805
9.823,0.005787594
9.824,0.005738853
9.825,0.005689588
9.826,0.005639802
9.827,0.005589503
9.828,0.005538696
9.829,0.005487385
9.83,0.005435578
9.831,0.005383279
9.832,0.005330494
9.833,0.005277229
9.834,0.00522349
9.835,0.005169283
9.836,0.005114613
9.837,0.005059486
9.838,0.005003909
9.839,0.004947888
9.84,0.004891428
9.841,0.004834535
9.842,0.004777216
9.843,0.004719477
9.844,0.004661324
9.845,0.004602763
9.846,0.0045438
9.847,0.004484443
9.848,0.004424696
9.849,0.004364567
9.85,0.004304062
9.851,0.004243187
9.852,0.004181949
9.853,0.004120354
9.854,0.004058409
9.855,0.00399612
9.856,0.003933494
9.857,0.003870537
9.858,0.003807256
9.859,0.003743659
9.86,0.00367975
9.861,0.003615538
9.862,0.003551028
9.863,0.003486228
9.864,0.003421144
9.865,0.003355784
9.866,0.003290153
9.867,0.003224259
9.868,0.003158109
9.869,0.003091709
9.87,0.003025067
9.871,0.002958188
9.872,0.002891081
9.873,0.002823752
9.874,0.002756208
9.875,0.002688457
9.876,0.002620504
9.877,0.002552357
9.878,0.002484023
9.879,0.002415509
9.88,0.002346823
9.881,0.00227797
9.882,0.002208959
9.883,0.002139795
9.884,0.002070487
9.885,0.002001042
9.886,0.001931465
9.887,0.001861766
9.888,0.00179195
9.889,0.001722024
9.89,0.001651996
9.891,0.001581874
9.892,0.001511663
9.893,0.001441371
9.894,0.001371005
9.895,0.001300573
9.896,0.001230081
9.897,0.001159537
9.898,0.001088947
9.899,0.001018319
9.9,0.000947659
9.901,0.000876976
9.902,0.000806276
9.903,0.000735565
9.904,0.000664852
9.905,0.000594144
9.906,0.000523446
9.907,0.000452767
9.908,0.000382113
9.909,0.000311491
9.91,0.000240909
9.911,0.000170374
9.912,9.99E-05
9.913,2.95E-05
9.914,-4.09E-05
9.915,-0.000111164
9.916,-0.000181362
9.917,-0.000251472
9.918,-0.000321487
9.919,-0.0003914
9.92,-0.000461204
9.921,-0.000530892
9.922,-0.000600457
9.923,-0.000669892
9.924,-0.000739192
9.925,-0.000808348
9.926,-0.000877354
9.927,-0.000946204
9.928,-0.00101489
9.929,-0.001083406
9.93,-0.001151745
9.931,-0.001219901
9.932,-0.001287867
9.933,-0.001355637
9.934,-0.001423203
9.935,-0.001490559
9.936,-0.001557699
9.937,-0.001624616
9.938,-0.001691304
9.939,-0.001757756
9.94,-0.001823966
9.941,-0.001889927
9.942,-0.001955634
9.943,-0.00202108
9.944,-0.002086258
9.945,-0.002151162
9.946,-0.002215787
9.947,-0.002280126
9.948,-0.002344172
9.949,-0.00240792
9.95,-0.002471364
9.951,-0.002534497
9.952,-0.002597314
9.953,-0.002659808
9.954,-0.002721974
9.955,-0.002783806
9.956,-0.002845298
9.957,-0.002906444
9.958,-0.002967239
9.959,-0.003027676
9.96,-0.00308775
9.961,-0.003147456
9.962,-0.003206787
9.963,-0.003265738
9.964,-0.003324304
9.965,-0.003382479
9.966,-0.003440258
9.967,-0.003497636
9.968,-0.003554606
9.969,-0.003611164
9.97,-0.003667305
9.971,-0.003723023
9.972,-0.003778314
9.973,-0.003833171
9.974,-0.003887591
9.975,-0.003941567
9.976,-0.003995096
9.977,-0.004048171
9.978,-0.00410079
9.979,-0.004152945
9.98,-0.004204634
9.981,-0.00425585
9.982,-0.00430659
9.983,-0.004356849
9.984,-0.004406622
9.985,-0.004455905
9.986,-0.004504694
9.987,-0.004552983
9.988,-0.004600769
9.989,-0.004648048
9.99,-0.004694814
9.991,-0.004741065
9.992,-0.004786795
9.993,-0.004832002
9.994,-0.00487668
9.995,-0.004920826
9.996,-0.004964436
9.997,-0.005007507
9.998,-0.005050033
9.999,-0.005092013
10,-0.005133442
10.001,-0.005174316
10.002,-0.005214632
10.003,-0.005254387
10.004,-0.005293577
10.005,-0.005332198
10.006,-0.005370248
10.007,-0.005407723
10.008,-0.005444621
10.009,-0.005480937
10.01,-0.005516669
10.011,-0.005551814
10.012,-0.005586369
10.013,-0.005620331
10.014,-0.005653697
10.015,-0.005686465
10.016,-0.005718632
10.017,-0.005750195
10.018,-0.005781152
10.019,-0.0058115
10.02,-0.005841237
10.021,-0.00587036
10.022,-0.005898868
10.023,-0.005926757
10.024,-0.005954026
10.025,-0.005980673
10.026,-0.006006695
10.027,-0.006032092
10.028,-0.006056859
10.029,-0.006080997
10.03,-0.006104503
10.031,-0.006127375
10.032,-0.006149611
10.033,-0.006171211
10.034,-0.006192173
10.035,-0.006212494
10.036,-0.006232175
10.037,-0.006251213
10.038,-0.006269607
10.039,-0.006287356
10.04,-0.006304458
10.041,-0.006320914
10.042,-0.006336721
10.043,-0.00635188
10.044,-0.006366388
10.045,-0.006380245
10.046,-0.006393451
10.047,-0.006406005
10.048,-0.006417905
10.049,-0.006429153
10.05,-0.006439746
10.051,-0.006449686
10.052,-0.006458971
10.053,-0.006467601
10.054,-0.006475575
10.055,-0.006482895
10.056,-0.00648956
10.057,-0.006495569
10.058,-0.006500922
10.059,-0.006505621
10.06,-0.006509665
10.061,-0.006513054
10.062,-0.006515789
10.063,-0.00651787
10.064,-0.006519297
10.065,-0.006520071
10.066,-0.006520193
10.067,-0.006519663
10.068,-0.006518482
10.069,-0.00651665
10.07,-0.006514169
10.071,-0.00651104
10.072,-0.006507262
10.073,-0.006502839
10.074,-0.006497769
10.075,-0.006492055
10.076,-0.006485698
10.077,-0.0064787
10.078,-0.00647106
10.079,-0.006462782
10.08,-0.006453866
10.081,-0.006444313
10.082,-0.006434126
10.083,-0.006423307
10.084,-0.006411856
10.085,-0.006399775
10.086,-0.006387067
10.087,-0.006373734
10.088,-0.006359776
10.089,-0.006345197
10.09,-0.006329999
10.091,-0.006314182
10.092,-0.006297751
10.093,-0.006280707
10.094,-0.006263051
10.095,-0.006244788
10.096,-0.006225918
10.097,-0.006206445
10.098,-0.006186372
10.099,-0.0061657
10.1,-0.006144432
10.101,-0.006122572
10.102,-0.006100121
10.103,-0.006077083
10.104,-0.006053461
10.105,-0.006029257
10.106,-0.006004475
10.107,-0.005979118
10.108,-0.005953188
10.109,-0.005926689
10.11,-0.005899625
10.111,-0.005871997
10.112,-0.005843811
10.113,-0.005815068
10.114,-0.005785774
10.115,-0.00575593
10.116,-0.00572554
10.117,-0.005694609
10.118,-0.005663139
10.119,-0.005631135
10.12,-0.0055986
10.121,-0.005565538
10.122,-0.005531953
10.123,-0.005497848
10.124,-0.005463228
10.125,-0.005428097
10.126,-0.005392458
10.127,-0.005356315
10.128,-0.005319674
10.129,-0.005282537
10.13,-0.00524491
10.131,-0.005206796
10.132,-0.005168199
10.133,-0.005129125
10.134,-0.005089577
10.135,-0.00504956
10.136,-0.005009078
10.137,-0.004968136
10.138,-0.004926738
10.139,-0.00488489
10.14,-0.004842594
10.141,-0.004799858
10.142,-0.004756684
10.143,-0.004713078
10.144,-0.004669044
10.145,-0.004624588
10.146,-0.004579714
10.147,-0.004534427
10.148,-0.004488732
10.149,-0.004442634
10.15,-0.004396138
10.151,-0.004349249
10.152,-0.004301973
10.153,-0.004254313
10.154,-0.004206276
10.155,-0.004157867
10.156,-0.004109091
10.157,-0.004059952
10.158,-0.004010457
10.159,-0.003960611
10.16,-0.003910418
10.161,-0.003859885
10.162,-0.003809016
10.163,-0.003757818
10.164,-0.003706295
10.165,-0.003654453
10.166,-0.003602298
10.167,-0.003549835
10.168,-0.00349707
10.169,-0.003444008
10.17,-0.003390654
10.171,-0.003337015
10.172,-0.003283096
10.173,-0.003228903
10.174,-0.003174441
10.175,-0.003119717
10.176,-0.003064735
10.177,-0.003009502
10.178,-0.002954024
10.179,-0.002898305
10.18,-0.002842353
10.181,-0.002786172
10.182,-0.002729769
10.183,-0.00267315
10.184,-0.00261632
10.185,-0.002559285
10.186,-0.002502052
10.187,-0.002444626
10.188,-0.002387012
10.189,-0.002329218
10.19,-0.002271249
10.191,-0.002213111
10.192,-0.002154809
10.193,-0.002096351
10.194,-0.002037741
10.195,-0.001978986
10.196,-0.001920093
10.197,-0.001861066
10.198,-0.001801912
10.199,-0.001742637
10.2,-0.001683247
10.201,-0.001623749
10.202,-0.001564147
10.203,-0.001504449
10.204,-0.00144466
10.205,-0.001384787
10.206,-0.001324835
10.207,-0.00126481
10.208,-0.001204719
10.209,-0.001144568
10.21,-0.001084362
10.211,-0.001024108
10.212,-0.000963812
10.213,-0.00090348
10.214,-0.000843118
10.215,-0.000782732
10.216,-0.000722328
10.217,-0.000661913
10.218,-0.000601491
10.219,-0.00054107
10.22,-0.000480655
10.221,-0.000420253
10.222,-0.000359869
10.223,-0.000299509
10.224,-0.000239179
10.225,-0.000178886
10.226,-0.000118636
10.227,-5.84E-05
10.228,1.71E-06
10.229,6.18E-05
10.23,0.000121823
10.231,0.000181772
10.232,0.000241643
10.233,0.000301431
10.234,0.000361128
10.235,0.000420729
10.236,0.000480229
10.237,0.000539621
10.238,0.0005989
10.239,0.00065806
10.24,0.000717095
10.241,0.000776
10.242,0.000834768
10.243,0.000893394
10.244,0.000951871
10.245,0.001010196
10.246,0.001068361
10.247,0.001126361
10.248,0.00118419
10.249,0.001241844
10.25,0.001299316
10.251,0.0013566
10.252,0.001413691
10.253,0.001470584
10.254,0.001527274
10.255,0.001583754
10.256,0.001640019
10.257,0.001696064
10.258,0.001751884
10.259,0.001807472
10.26,0.001862825
10.261,0.001917936
10.262,0.0019728
10.263,0.002027412
10.264,0.002081767
10.265,0.002135859
10.266,0.002189684
10.267,0.002243237
10.268,0.002296511
10.269,0.002349503
10.27,0.002402207
10.271,0.002454618
10.272,0.002506732
10.273,0.002558543
10.274,0.002610046
10.275,0.002661237
10.276,0.002712111
10.277,0.002762663
10.278,0.002812888
10.279,0.002862782
10.28,0.00291234
10.281,0.002961557
10.282,0.00301043
10.283,0.003058952
10.284,0.00310712
10.285,0.00315493
10.286,0.003202376
10.287,0.003249455
10.288,0.003296162
10.289,0.003342493
10.29,0.003388443
10.291,0.003434009
10.292,0.003479186
10.293,0.00352397
10.294,0.003568358
10.295,0.003612344
10.296,0.003655925
10.297,0.003699097
10.298,0.003741857
10.299,0.003784199
10.3,0.003826121
10.301,0.003867619
10.302,0.003908689
10.303,0.003949327
10.304,0.003989529
10.305,0.004029293
10.306,0.004068614
10.307,0.00410749
10.308,0.004145916
10.309,0.004183889
10.31,0.004221406
10.311,0.004258463
10.312,0.004295058
10.313,0.004331187
10.314,0.004366847
10.315,0.004402035
10.316,0.004436748
10.317,0.004470982
10.318,0.004504736
10.319,0.004538006
10.32,0.004570788
10.321,0.004603081
10.322,0.004634882
10.323,0.004666188
10.324,0.004696996
10.325,0.004727304
10.326,0.004757109
10.327,0.004786409
10.328,0.004815201
10.329,0.004843483
10.33,0.004871252
10.331,0.004898507
10.332,0.004925246
10.333,0.004951465
10.334,0.004977163
10.335,0.005002338
10.336,0.005026988
10.337,0.00505111
10.338,0.005074704
10.339,0.005097767
10.34,0.005120297
10.341,0.005142293
10.342,0.005163754
10.343,0.005184676
10.344,0.00520506
10.345,0.005224902
10.346,0.005244203
10.347,0.005262961
10.348,0.005281173
10.349,0.00529884
10.35,0.005315959
10.351,0.00533253
10.352,0.005348551
10.353,0.005364022
10.354,0.005378941
10.355,0.005393307
10.356,0.00540712
10.357,0.005420379
10.358,0.005433083
10.359,0.005445231
10.36,0.005456823
10.361,0.005467858
10.362,0.005478335
10.363,0.005488254
10.364,0.005497615
10.365,0.005506417
10.366,0.005514659
10.367,0.005522343
10.368,0.005529466
10.369,0.00553603
10.37,0.005542034
10.371,0.005547478
10.372,0.005552363
10.373,0.005556687
10.374,0.005560451
10.375,0.005563657
10.376,0.005566302
10.377,0.005568389
10.378,0.005569917
10.379,0.005570887
10.38,0.005571299
10.381,0.005571154
10.382,0.005570453
10.383,0.005569195
10.384,0.005567381
10.385,0.005565014
10.386,0.005562092
10.387,0.005558617
10.388,0.00555459
10.389,0.005550012
10.39,0.005544884
10.391,0.005539207
10.392,0.005532981
10.393,0.005526209
10.394,0.005518892
10.395,0.00551103
10.396,0.005502625
10.397,0.005493679
10.398,0.005484192
10.399,0.005474167
10.4,0.005463605
10.401,0.005452507
10.402,0.005440875
10.403,0.005428711
10.404,0.005416017
10.405,0.005402794
10.406,0.005389044
10.407,0.005374769
10.408,0.005359972
10.409,0.005344653
10.41,0.005328816
10.411,0.005312462
10.412,0.005295593
10.413,0.005278211
10.414,0.00526032
10.415,0.005241921
10.416,0.005223016
10.417,0.005203608
10.418,0.005183699
10.419,0.005163292
10.42,0.00514239
10.421,0.005120994
10.422,0.005099108
10.423,0.005076734
10.424,0.005053875
10.425,0.005030534
10.426,0.005006713
10.427,0.004982416
10.428,0.004957645
10.429,0.004932403
10.43,0.004906694
10.431,0.004880519
10.432,0.004853883
10.433,0.004826789
10.434,0.004799239
10.435,0.004771237
10.436,0.004742787
10.437,0.00471389
10.438,0.004684551
10.439,0.004654774
10.44,0.004624561
10.441,0.004593916
10.442,0.004562842
10.443,0.004531344
10.444,0.004499424
10.445,0.004467086
10.446,0.004434334
10.447,0.004401172
10.448,0.004367602
10.449,0.00433363
10.45,0.004299259
10.451,0.004264492
10.452,0.004229334
10.453,0.004193788
10.454,0.004157859
10.455,0.00412155
10.456,0.004084865
10.457,0.004047809
10.458,0.004010385
10.459,0.003972597
10.46,0.003934451
10.461,0.003895949
10.462,0.003857096
10.463,0.003817897
10.464,0.003778355
10.465,0.003738475
10.466,0.003698262
10.467,0.003657718
10.468,0.00361685
10.469,0.003575662
10.47,0.003534157
10.471,0.00349234
10.472,0.003450216
10.473,0.003407789
10.474,0.003365064
10.475,0.003322045
10.476,0.003278738
10.477,0.003235146
10.478,0.003191274
10.479,0.003147127
10.48,0.003102709
10.481,0.003058026
10.482,0.003013082
10.483,0.002967882
10.484,0.00292243
10.485,0.002876732
10.486,0.002830791
10.487,0.002784614
10.488,0.002738205
10.489,0.002691568
10.49,0.002644709
10.491,0.002597632
10.492,0.002550343
10.493,0.002502846
10.494,0.002455146
10.495,0.002407249
10.496,0.002359159
10.497,0.002310881
10.498,0.002262421
10.499,0.002213782
10.5,0.002164972
10.501,0.002115993
10.502,0.002066852
10.503,0.002017554
10.504,0.001968103
10.505,0.001918505
10.506,0.001868765
10.507,0.001818888
10.508,0.001768878
10.509,0.001718742
10.51,0.001668484
10.511,0.00161811
10.512,0.001567625
10.513,0.001517033
10.514,0.00146634
10.515,0.001415551
10.516,0.001364671
10.517,0.001313706
10.518,0.001262661
10.519,0.00121154
10.52,0.00116035
10.521,0.001109094
10.522,0.001057779
10.523,0.00100641
10.524,0.000954991
10.525,0.000903528
10.526,0.000852027
10.527,0.000800491
10.528,0.000748927
10.529,0.00069734
10.53,0.000645735
10.531,0.000594117
10.532,0.000542491
10.533,0.000490862
10.534,0.000439236
10.535,0.000387618
10.536,0.000336012
10.537,0.000284424
10.538,0.00023286
10.539,0.000181324
10.54,0.000129821
10.541,7.84E-05
10.542,2.69E-05
10.543,-2.44E-05
10.544,-7.58E-05
10.545,-0.000127013
10.546,-0.000178209
10.547,-0.000229335
10.548,-0.000280387
10.549,-0.000331361
10.55,-0.00038225
10.551,-0.00043305
10.552,-0.000483756
10.553,-0.000534363
10.554,-0.000584866
10.555,-0.00063526
10.556,-0.000685541
10.557,-0.000735702
10.558,-0.00078574
10.559,-0.000835649
10.56,-0.000885425
10.561,-0.000935063
10.562,-0.000984557
10.563,-0.001033904
10.564,-0.001083098
10.565,-0.001132135
10.566,-0.001181009
10.567,-0.001229717
10.568,-0.001278253
10.569,-0.001326612
10.57,-0.001374791
10.571,-0.001422784
10.572,-0.001470587
10.573,-0.001518196
10.574,-0.001565605
10.575,-0.00161281
10.576,-0.001659806
10.577,-0.00170659
10.578,-0.001753157
10.579,-0.001799501
10.58,-0.00184562
10.581,-0.001891508
10.582,-0.001937161
10.583,-0.001982575
10.584,-0.002027745
10.585,-0.002072667
10.586,-0.002117338
10.587,-0.002161752
10.588,-0.002205905
10.589,-0.002249795
10.59,-0.002293415
10.591,-0.002336762
10.592,-0.002379833
10.593,-0.002422623
10.594,-0.002465127
10.595,-0.002507343
10.596,-0.002549266
10.597,-0.002590893
10.598,-0.002632219
10.599,-0.00267324
10.6,-0.002713953
10.601,-0.002754355
10.602,-0.00279444
10.603,-0.002834207
10.604,-0.00287365
10.605,-0.002912766
10.606,-0.002951553
10.607,-0.002990006
10.608,-0.003028121
10.609,-0.003065895
10.61,-0.003103326
10.611,-0.003140409
10.612,-0.003177141
10.613,-0.003213518
10.614,-0.003249538
10.615,-0.003285197
10.616,-0.003320493
10.617,-0.003355421
10.618,-0.003389979
10.619,-0.003424163
10.62,-0.003457971
10.621,-0.0034914
10.622,-0.003524446
10.623,-0.003557107
10.624,-0.00358938
10.625,-0.003621261
10.626,-0.003652749
10.627,-0.003683841
10.628,-0.003714533
10.629,-0.003744823
10.63,-0.003774709
10.631,-0.003804187
10.632,-0.003833256
10.633,-0.003861913
10.634,-0.003890155
10.635,-0.00391798
10.636,-0.003945385
10.637,-0.003972369
10.638,-0.003998929
10.639,-0.004025062
10.64,-0.004050767
10.641,-0.004076042
10.642,-0.004100884
10.643,-0.004125291
10.644,-0.004149261
10.645,-0.004172793
10.646,-0.004195884
10.647,-0.004218533
10.648,-0.004240738
10.649,-0.004262496
10.65,-0.004283807
10.651,-0.004304668
10.652,-0.004325078
10.653,-0.004345035
10.654,-0.004364539
10.655,-0.004383586
10.656,-0.004402176
10.657,-0.004420308
10.658,-0.00443798
10.659,-0.00445519
10.66,-0.004471938
10.661,-0.004488223
10.662,-0.004504042
10.663,-0.004519396
10.664,-0.004534282
10.665,-0.0045487
10.666,-0.00456265
10.667,-0.004576129
10.668,-0.004589138
10.669,-0.004601674
10.67,-0.004613739
10.671,-0.00462533
10.672,-0.004636447
10.673,-0.00464709
10.674,-0.004657257
10.675,-0.004666949
10.676,-0.004676165
10.677,-0.004684904
10.678,-0.004693167
10.679,-0.004700952
10.68,-0.004708259
10.681,-0.004715088
10.682,-0.004721439
10.683,-0.004727312
10.684,-0.004732707
10.685,-0.004737623
10.686,-0.004742061
10.687,-0.004746021
10.688,-0.004749502
10.689,-0.004752505
10.69,-0.00475503
10.691,-0.004757077
10.692,-0.004758646
10.693,-0.004759739
10.694,-0.004760354
10.695,-0.004760493
10.696,-0.004760157
10.697,-0.004759344
10.698,-0.004758057
10.699,-0.004756296
10.7,-0.004754061
10.701,-0.004751353
10.702,-0.004748173
10.703,-0.004744522
10.704,-0.004740399
10.705,-0.004735808
10.706,-0.004730747
10.707,-0.004725219
10.708,-0.004719224
10.709,-0.004712763
10.71,-0.004705838
10.711,-0.004698449
10.712,-0.004690598
10.713,-0.004682286
10.714,-0.004673515
10.715,-0.004664285
10.716,-0.004654598
10.717,-0.004644456
10.718,-0.004633859
10.719,-0.00462281
10.72,-0.00461131
10.721,-0.00459936
10.722,-0.004586963
10.723,-0.00457412
10.724,-0.004560832
10.725,-0.004547102
10.726,-0.004532931
10.727,-0.004518321
10.728,-0.004503275
10.729,-0.004487793
10.73,-0.004471878
10.731,-0.004455532
10.732,-0.004438757
10.733,-0.004421555
10.734,-0.004403928
10.735,-0.004385879
10.736,-0.004367409
10.737,-0.004348522
10.738,-0.004329218
10.739,-0.004309502
10.74,-0.004289374
10.741,-0.004268838
10.742,-0.004247895
10.743,-0.004226549
10.744,-0.004204802
10.745,-0.004182656
10.746,-0.004160114
10.747,-0.004137179
10.748,-0.004113854
10.749,-0.00409014
10.75,-0.004066042
10.751,-0.004041561
10.752,-0.0040167
10.753,-0.003991463
10.754,-0.003965853
10.755,-0.003939871
10.756,-0.003913522
10.757,-0.003886808
10.758,-0.003859732
10.759,-0.003832297
10.76,-0.003804507
10.761,-0.003776365
10.762,-0.003747873
10.763,-0.003719034
10.764,-0.003689853
10.765,-0.003660333
10.766,-0.003630476
10.767,-0.003600286
10.768,-0.003569766
10.769,-0.00353892
10.77,-0.003507751
10.771,-0.003476263
10.772,-0.003444459
10.773,-0.003412342
10.774,-0.003379916
10.775,-0.003347185
10.776,-0.003314152
10.777,-0.003280821
10.778,-0.003247195
10.779,-0.003213278
10.78,-0.003179074
10.781,-0.003144587
10.782,-0.00310982
10.783,-0.003074776
10.784,-0.00303946
10.785,-0.003003876
10.786,-0.002968027
10.787,-0.002931918
10.788,-0.002895551
10.789,-0.002858931
10.79,-0.002822062
10.791,-0.002784948
10.792,-0.002747593
10.793,-0.00271
10.794,-0.002672174
10.795,-0.002634119
10.796,-0.002595838
10.797,-0.002557337
10.798,-0.002518618
10.799,-0.002479686
10.8,-0.002440545
10.801,-0.0024012
10.802,-0.002361654
10.803,-0.002321911
10.804,-0.002281976
10.805,-0.002241853
10.806,-0.002201545
10.807,-0.002161058
10.808,-0.002120396
10.809,-0.002079562
10.81,-0.002038561
10.811,-0.001997398
10.812,-0.001956075
10.813,-0.001914599
10.814,-0.001872973
10.815,-0.001831201
10.816,-0.001789288
10.817,-0.001747238
10.818,-0.001705055
10.819,-0.001662744
10.82,-0.00162031
10.821,-0.001577755
10.822,-0.001535086
10.823,-0.001492306
10.824,-0.001449419
10.825,-0.00140643
10.826,-0.001363344
10.827,-0.001320165
10.828,-0.001276896
10.829,-0.001233544
10.83,-0.001190111
10.831,-0.001146603
10.832,-0.001103024
10.833,-0.001059378
10.834,-0.001015669
10.835,-0.000971903
10.836,-0.000928084
10.837,-0.000884216
10.838,-0.000840303
10.839,-0.00079635
10.84,-0.000752361
10.841,-0.000708341
10.842,-0.000664294
10.843,-0.000620225
10.844,-0.000576138
10.845,-0.000532037
10.846,-0.000487928
10.847,-0.000443813
10.848,-0.000399699
10.849,-0.000355588
10.85,-0.000311486
10.851,-0.000267397
10.852,-0.000223326
10.853,-0.000179276
10.854,-0.000135252
10.855,-9.13E-05
10.856,-4.73E-05
10.857,-3.38E-06
10.858,4.05E-05
10.859,8.43E-05
10.86,0.000128098
10.861,0.000171817
10.862,0.000215475
10.863,0.000259068
10.864,0.000302592
10.865,0.000346041
10.866,0.000389413
10.867,0.000432703
10.868,0.000475905
10.869,0.000519018
10.87,0.000562035
10.871,0.000604953
10.872,0.000647768
10.873,0.000690475
10.874,0.00073307
10.875,0.00077555
10.876,0.00081791
10.877,0.000860145
10.878,0.000902252
10.879,0.000944228
10.88,0.000986066
10.881,0.001027765
10.882,0.001069319
10.883,0.001110724
10.884,0.001151978
10.885,0.001193075
10.886,0.001234011
10.887,0.001274783
10.888,0.001315387
10.889,0.001355819
10.89,0.001396076
10.891,0.001436152
10.892,0.001476045
10.893,0.00151575
10.894,0.001555264
10.895,0.001594583
10.896,0.001633704
10.897,0.001672622
10.898,0.001711334
10.899,0.001749836
10.9,0.001788125
10.901,0.001826197
10.902,0.001864049
10.903,0.001901676
10.904,0.001939075
10.905,0.001976244
10.906,0.002013177
10.907,0.002049873
10.908,0.002086327
10.909,0.002122536
10.91,0.002158497
10.911,0.002194206
10.912,0.00222966
10.913,0.002264855
10.914,0.00229979
10.915,0.002334459
10.916,0.00236886
10.917,0.002402991
10.918,0.002436847
10.919,0.002470425
10.92,0.002503723
10.921,0.002536738
10.922,0.002569466
10.923,0.002601905
10.924,0.002634051
10.925,0.002665901
10.926,0.002697454
10.927,0.002728705
10.928,0.002759652
10.929,0.002790293
10.93,0.002820624
10.931,0.002850642
10.932,0.002880346
10.933,0.002909732
10.934,0.002938798
10.935,0.002967542
10.936,0.00299596
10.937,0.00302405
10.938,0.003051809
10.939,0.003079236
10.94,0.003106328
10.941,0.003133082
10.942,0.003159497
10.943,0.003185569
10.944,0.003211297
10.945,0.003236678
10.946,0.00326171
10.947,0.003286391
10.948,0.003310719
10.949,0.003334692
10.95,0.003358307
10.951,0.003381563
10.952,0.003404458
10.953,0.00342699
10.954,0.003449157
10.955,0.003470957
10.956,0.003492388
10.957,0.003513449
10.958,0.003534137
10.959,0.003554452
10.96,0.003574391
10.961,0.003593953
10.962,0.003613136
10.963,0.003631938
10.964,0.003650359
10.965,0.003668397
10.966,0.00368605
10.967,0.003703317
10.968,0.003720197
10.969,0.003736688
10.97,0.003752788
10.971,0.003768498
10.972,0.003783815
10.973,0.003798739
10.974,0.003813269
10.975,0.003827402
10.976,0.003841139
10.977,0.003854478
10.978,0.003867419
10.979,0.00387996
10.98,0.003892101
10.981,0.003903841
10.982,0.003915179
10.983,0.003926114
10.984,0.003936646
10.985,0.003946773
10.986,0.003956497
10.987,0.003965815
10.988,0.003974727
10.989,0.003983233
10.99,0.003991333
10.991,0.003999025
10.992,0.00400631
10.993,0.004013188
10.994,0.004019657
10.995,0.004025718
10.996,0.004031371
10.997,0.004036615
10.998,0.00404145
10.999,0.004045877
11,0.004049894
11.001,0.004053503
11.002,0.004056703
11.003,0.004059494
11.004,0.004061877
11.005,0.004063851
11.006,0.004065417
11.007,0.004066575
11.008,0.004067326
11.009,0.004067669
11.01,0.004067606
11.011,0.004067136
11.012,0.00406626
11.013,0.004064978
